program,year,last_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
Center,1993,Massey,Lyle,Q174710,Predoctoral Fellow,,
Center,1993,Howe,Kathleen,Q1190812,Predoctoral Fellow,,
Center,1993,Thompson,Lydia,Q49210,Predoctoral Fellow,checked,
Center,1993,Smith,Kathryn,Q49210,Predoctoral Fellow,checked,
Center,1993,Robinson,Cynthia,Q49117,Predoctoral Fellow,checked,
Center,1993,Hauptman,Jodi,Q49112,Predoctoral Fellow,checked,
Center,1993,Barris,Roann,Q457281,Predoctoral Fellow,checked,
Center,1993,McGehee,Abby,Q168756,Predoctoral Fellow,checked,
Center,1993,Dickerman,Leah,Q49088,Predoctoral Fellow,checked,
Center,1993,Rosenauer,Artur,Q165980,Visiting Senior Fellow,,
Center,1993,Boone,Elizabeth Hill,Q1264942,Senior Fellow,,
Center,1993,Stoichita,Victor I.,Q36188,Visiting Senior Fellow,,
Center,1994,Boggs,Jean Sutherland,Q174158,Professor,,
Center,1994,Cropper,Elizabeth,Q193727,Professor,checked,
Center,1994,Bailey,Colin B.,Q1741629,Visiting Senior Fellow,,
Center,1994,Gargano,Maurizio,Q2297486,Visiting Senior Fellow,,
Center,1994,Schàvelzon,Daniel,Q16490623,Visiting Senior Fellow,,
Center,1994,Becherer,Richard,Q190080,Visiting Senior Fellow,,
Center,1994,Carpov,Victor,Q4397939,Visiting Senior Fellow,,
Center,1994,Clausen,Meredith,Q219563,Visiting Senior Fellow,,
Center,1994,Darr,Alan,Q1201549,Visiting Senior Fellow,,
Center,1994,Jirat-Wasiutynski,Vojtech,Q1420038,Visiting Senior Fellow,,
Center,1994,Pohl,John,Q7864026,Visiting Senior Fellow,,
Center,1994,Veloz Maggiolo,Marcio,Q7894297,Visiting Senior Fellow,,
Center,1994,Warner,Malcolm,Q1368166,Visiting Senior Fellow,,
Center,1994,Gaehtgens,Barbara,Q51985,Senior Fellow,,
Center,1994,Kagan,Richard L.,Q193727,Senior Fellow,,
Center,1994,Kuttner,Ann,Q49117,Senior Fellow,,
Center,1994,Marías,Fernando,Q788091,Senior Fellow,,
Center,1994,Naremore,James,Q6608367,Senior Fellow,,
Center,1994,Tabbaa,Yasser,Q230492,Senior Fellow,,
Center,1994,Waddy,Patricia,Q617433,Senior Fellow,,
Center,1994,Wang,Eugene Yuejin,Q13371,Predoctoral Fellow,,
Center,1994,Escobar,Jesús  R.,Q21578,Predoctoral Fellow,,
Center,1994,Davis,Timothy,Q49213,Predoctoral Fellow,,
Center,1994,Roxburgh,David,Q49117,Predoctoral Fellow,checked,
Center,1994,Norwood,Nancy,Q168756,Predoctoral Fellow,checked,
Center,1994,Chapuis,Julien,Q6608367,Predoctoral Fellow,checked,
Center,1994,Oryshkevich,Irina,Q49088,Predoctoral Fellow,checked,
Center,1994,Anger,Jenny,Q49114,Predoctoral Fellow,checked,
Center,1994,Connors,Joseph James,Q49088,Visiting Senior Fellow,,
Center,1995,Coffin,David R.,Q21578,Professor,,
Center,1995,Castro Miranda,Maria,Q837320,Visiting Senior Fellow,,
Center,1995,Gabelič,Smiljka,Q457281,Visiting Senior Fellow,,
Center,1995,Morawski,Stefan,Q2092629,Visiting Senior Fellow,,
Center,1995,Moré,Gustavo L.,Q7894297,Visiting Senior Fellow,,
Center,1995,Sisa,József,Q265058,Visiting Senior Fellow,,
Center,1995,Vignau-Wilberg,Thea,Q464404,Visiting Senior Fellow,,
Center,1995,Ammerman,Albert,Q1191335,Senior Fellow,,
Center,1995,Colomina,Beatriz,Q21578,Senior Fellow,,
Center,1995,Conklin,William J.,Q7708465,Senior Fellow,,
Center,1995,Gamboni,Dario L.,Q4041,Senior Fellow,,
Center,1995,Lamp,Frederick,Q377579,Senior Fellow,,
Center,1995,Legault,Réjean,Q49108,Predoctoral Fellow,,
Center,1995,Fletcher,Pamela,Q49088,Predoctoral Fellow,,
Center,1995,Weisenfeld,Gennifer,Q21578,Predoctoral Fellow,checked,
Center,1995,Nguyen,Trian,Q168756,Predoctoral Fellow,checked,
Center,1995,Lee,Pamela,Q13371,Predoctoral Fellow,checked,
Center,1995,Isenstadt,Samuel,Q49108,Predoctoral Fellow,checked,
Center,1995,Ehrenberg,Erica,Q49210,Predoctoral Fellow,checked,
Center,1995,Feldman,Marian,Q13371,Predoctoral Fellow,checked,
Center,1995,Dardanello,Giuseppe,Q499911,Visiting Senior Fellow,,
Center,1995,Mark,Ira S.,Q60,Senior Fellow,,
Center,1995,Miller,Naomi,Q49110,Visiting Senior Fellow,,
Center,1996,Freedberg,David,Q49088,Professor,,
Center,1996,Cavalcanti,Lauro,Q3361206,Visiting Senior Fellow,,
Center,1996,Lombardo de Ruiz,Sonia,Q901361,Visiting Senior Fellow,,
Center,1996,Colquhoun,Alan,Q21578,Senior Fellow,,
Center,1996,Gareis,Iris,Q55044,Senior Fellow,,
Center,1996,Schnapp,Jeffrey T.,Q41506,Senior Fellow,,
Center,1996,Taylor,Katherine Fischer,Q131252,Senior Fellow,,
Center,1996,Wolf,Erika,Q230492,Predoctoral Fellow,,
Center,1996,Lusheck,Catherine H.,Q168756,Predoctoral Fellow,,
Center,1996,Lucey,Stephen J.,Q499451,Predoctoral Fellow,,
Center,1996,Watenpaugh,Heghnar Zeitlian,Q174710,Predoctoral Fellow,checked,
Center,1996,Kennedy,Matthew,Q49210,Predoctoral Fellow,checked,
Center,1996,Joseph,Branden W.,Q13371,Predoctoral Fellow,checked,
Center,1996,Eigen,Edward,Q49108,Predoctoral Fellow,checked,
Center,1996,Neer,Richard,Q168756,Predoctoral Fellow,checked,
Center,1996,Whittemore,Leila,Q49088,Predoctoral Fellow,checked,
Center,1996,Miziołek,Jerzy,Q144488,Visiting Senior Fellow,,
Center,1996,Damisch,Hubert H.,Q273518,Professor,,
Center,1996,Lazzaro,Claudia,Q49115,Visiting Senior Fellow,,
Center,1997,Narkiss,Bezalel,Q174158,Professor,,
Center,1997,Rosario,Jesús Bricefio,Q6973631,Visiting Senior Fellow,,
Center,1997,Murga,Juan Castañeda,Q127328946,Visiting Senior Fellow,,
Center,1997,Ceballos,Ponciano Ortiz,Q1808814,Visiting Senior Fellow,,
Center,1997,Perini,Giovanna,Q1031803,Visiting Senior Fellow,,
Center,1997,Popović,Svetlana,Q755877,Visiting Senior Fellow,,
Center,1997,Vey,Horst,Q658725,Visiting Senior Fellow,,
Center,1997,Childs,Elizabeth C.,Q777403,Visiting Senior Fellow,,
Center,1997,Harwood,Edward S.,Q810771,Visiting Senior Fellow,,
Center,1997,Lewis,Michael J.,Q49166,Visiting Senior Fellow,,
Center,1997,Gamarra,Ricardo Morales,Q1634051,Visiting Senior Fellow,,
Center,1997,von Moos,Stanislaus,Q206702,Visiting Senior Fellow,,
Center,1997,de Duve,Thierry,Q90,Senior Fellow,,
Center,1997,Howard,Deborah,Q35794,Senior Fellow,,
Center,1997,van Leeuwen,Thomas A. P.,Q156598,Senior Fellow,,
Center,1997,Lenaghan,Julia,Q49210,Predoctoral Fellow,,
Center,1997,Hughes,Christopher,Q168756,Predoctoral Fellow,,
Center,1997,Grossman,Max,Q49088,Predoctoral Fellow,,
Center,1997,Zorach,Rebecca,Q131252,Predoctoral Fellow,checked,
Center,1997,Nemroff,Lauren S.,Q49210,Predoctoral Fellow,checked,
Center,1997,Francis,Jacqueline,Q621043,Predoctoral Fellow,checked,
Center,1997,Hellman,Mimi,Q21578,Predoctoral Fellow,checked,
Center,1997,Casini,Matteo,Q820887,Visiting Senior Fellow,,
Center,1997,Grossman,Sheldon,Q61,Visiting Senior Fellow,,
Center,1997,Frischer,Bernard,Q174710,Senior Fellow,,
Center,1997,Lindsay,Suzanne Glover,Q49117,Visiting Senior Fellow,,
Center,1997,Cohen,Beth,Q60,Visiting Senior Fellow,,
Center,1997,Cooper,Tracy,Q1420239,Visiting Senior Fellow,,
Center,1998,Forsyth,Ilene H.,Q230492,Professor,,
Center,1998,Bell III,Malcolm,Q213439,Professor,checked,
Center,1998,Salgueiro,Heliana Angotti,Q835960,Visiting Senior Fellow,,
Center,1998,Cárdenas-Arroyo,Felipe,Q1569421,Visiting Senior Fellow,,
Center,1998,De La Mare,Albinia,Q170027,Visiting Senior Fellow,,
Center,1998,Hirsch,Sharon,Q1210045,Visiting Senior Fellow,,
Center,1998,O’Connell,Lauren M.,Q3540690,Visiting Senior Fellow,,
Center,1998,Bal,Mieke,Q214341,Visiting Senior Fellow,,
Center,1998,Majluf,Natalia,Q6033913,Visiting Senior Fellow,,
Center,1998,Lacasa,María Lía Munilla,Q194223,Visiting Senior Fellow,,
Center,1998,Bellenger,Sylvain,Q4055,Senior Fellow,,
Center,1998,Davis,Whitney,Q309350,Senior Fellow,,
Center,1998,Hubach,Hanns,Q151510,Senior Fellow,,
Center,1998,Morrogh,Andrew,Q766145,Senior Fellow,,
Center,1998,Serrano,Javier Urcid,Q49119,Senior Fellow,,
Center,1998,Holly,Michael Ann,Q149990,Senior Fellow,,
Center,1998,Shanken,Andrew,Q21578,Predoctoral Fellow,,
Center,1998,Georgievska-Shine,Aneta,Q503415,Predoctoral Fellow,,
Center,1998,Baker,George,Q49088,Predoctoral Fellow,,
Center,1998,Tuma,Kathryn A.,Q168756,Predoctoral Fellow,checked,
Center,1998,McCormick,Melissa,Q21578,Predoctoral Fellow,checked,
Center,1998,Leung,Andrew K. Y.,Q49117,Predoctoral Fellow,checked,
Center,1998,DeLue,Rachael Z.,Q193727,Predoctoral Fellow,checked,
Center,1998,Smentek,Kristel,Q1068072,Predoctoral Fellow,checked,
Center,1998,Linford,Sarah,Q21578,Predoctoral Fellow,checked,
Center,1998,Miziołek,Jerzy,Q144488,Visiting Senior Fellow,,
Center,1998,Gardner,Julian,Q865528,Visiting Senior Fellow,,
Center,1998,Cellauro,Louis,Q456,Visiting Senior Fellow,,
Center,1998,Marshall,David R.,Q319078,Visiting Senior Fellow,,
Center,1998,Holly,Michael Ann,Q55044,Senior Fellow,,
Center,1999,Gregori,Mina,Q820887,Professor,,
Center,1999,Siegfried,Susan L.,Q503424,Visiting Senior Fellow,,
Center,1999,Androssov,Sergej,Q132783,Visiting Senior Fellow,,
Center,1999,Armi,C. Edson,Q263064,Visiting Senior Fellow,,
Center,1999,Aseyev,Ivan,Q4201411,Visiting Senior Fellow,,
Center,1999,Cellauro,Louis,Q456,Visiting Senior Fellow,,
Center,1999,Flores,Patrick,Q3176886,Visiting Senior Fellow,,
Center,1999,Futrell,Alison,Q503419,Visiting Senior Fellow,,
Center,1999,Meng,Sihui,Q2047427,Visiting Senior Fellow,,
Center,1999,Wilton-Ely,John,Q1474019,Visiting Senior Fellow,,
Center,1999,Zheng,Yan,Q4132844,Visiting Senior Fellow,,
Center,1999,Reynolds,Jonathan M.,Q4614,Senior Fellow,,
Center,1999,Pedret,Annie,Q49108,Predoctoral Fellow,,
Center,1999,Merriam,Susan,Q13371,Predoctoral Fellow,,
Center,1999,Guenther,Elizabeth,Q21578,Predoctoral Fellow,,
Center,1999,Rudy,Kathryn,Q49088,Predoctoral Fellow,checked,
Center,1999,Nair,Stella,Q168756,Predoctoral Fellow,checked,
Center,1999,Kennel,Sarah,Q168756,Predoctoral Fellow,checked,
Center,1999,Doris,David T.,Q49112,Predoctoral Fellow,checked,
Center,1999,Bellion,Wendy,Q309350,Predoctoral Fellow,checked,
Center,1999,Pinson,Stephen C.,Q13371,Predoctoral Fellow,checked,
Center,1999,Keyvanian,Carla,Q49108,Predoctoral Fellow,checked,
Center,1999,Elam,Caroline,Q1016639,Guest Scholar,,
Center,1999,Brown,Clifford M.,Q1041737,Visiting Senior Fellow,,
Center,1999,Neagley,Linda Elaine,Q842909,Senior Fellow,,
Center,1999,Cutler,Anthony,Q739627,Senior Fellow,,
Center,1999,Abou-El-Haj,Barbara,Q863813,Senior Fellow,,
Center,1999,Potts,Alex,Q1432632,Guest Scholar,,
Center,1999,Venturi di Este,Mardo,Q727492,Visiting Senior Fellow,,
Center,1999,Roque,Georges,Q280413,Senior Fellow,,
Center,2000,Schulz,Juergen,Q49114,Professor,,
Center,2000,Penny,Nicholas,Q180788,Professor,checked,
Center,2000,Nunn,Pamela Gerrish,Q432475,Visiting Senior Fellow,,
Center,2000,Pucci,Giuseppe,Q1245999,Visiting Senior Fellow,,
Center,2000,Rehman,Abdul,Q1961570,Visiting Senior Fellow,,
Center,2000,Kostenevich,Albert,Q132783,Visiting Senior Fellow,,
Center,2000,Rossi Pinelli,Orietta,Q209344,Visiting Senior Fellow,,
Center,2000,Biro,Matthew,Q230492,Senior Fellow,,
Center,2000,Flood,Finbarr Barry,Q23436,Senior Fellow,,
Center,2000,Redford,Bruce,Q49110,Senior Fellow,,
Center,2000,Rice,Louise,Q168751,Senior Fellow,,
Center,2000,Strother,Z. S.,Q174710,Senior Fellow,,
Center,2000,Cutler,Anthony,Q739627,Senior Fellow,,
Center,2000,Hauser,Stefan R.,Q153006,Senior Fellow,,
Center,2000,Schrader,Stephanie,Q263064,Predoctoral Fellow,,
Center,2000,Larkin,Graham,Q13371,Predoctoral Fellow,,
Center,2000,Haidu,Rachel,Q49088,Predoctoral Fellow,,
Center,2000,Flaten,Arne,Q6608367,Predoctoral Fellow,,
Center,2000,Finley,Cheryl,Q49112,Predoctoral Fellow,,
Center,2000,Nitzan-Shiftan,Alona,Q49108,Predoctoral Fellow,checked,
Center,2000,Nakatani,Hajime,Q131252,Predoctoral Fellow,checked,
Center,2000,Elleh,Nnamdi,Q309350,Predoctoral Fellow,checked,
Center,2000,Cooney,Kathlyn M.,Q193727,Predoctoral Fellow,checked,
Center,2000,Warner,Pamela J.,Q1068072,Predoctoral Fellow,checked,
Center,2000,Cozzolino,Robert,Q838330,Predoctoral Travel Fellow,,
Center,2000,Daugherty,Ellen,Q213439,Predoctoral Travel Fellow,,
Center,2000,Delue,Rachel Z.,Q193727,Predoctoral Travel Fellow,,
Center,2000,Johnson,Amy E.,Q1068072,Predoctoral Travel Fellow,,
Center,2000,Mitchell,Mark D.,Q21578,Predoctoral Travel Fellow,,
Center,2000,Reason,Akela M.,Q503415,Predoctoral Travel Fellow,,
Center,2000,Schreyach,Michael G.,Q309350,Predoctoral Travel Fellow,,
Center,2000,Connors,Joseph James,Q49088,Visiting Senior Fellow,,
Center,2000,Jacobs,Fredrika H.,Q2303536,Visiting Senior Fellow,,
Center,2000,Roccasecca,Pietro,Q4585397,Visiting Senior Fellow,,
Center,2000,Khodza,Elena,Q132783,Visiting Senior Fellow,,
Center,2000,Sharnova,Elena,Q4872,Visiting Senior Fellow,,
Center,2000,Barry,Fabio,Q49088,Predoctoral Fellow,checked,
Center,2001,Ormond,Richard,Q1199924,Professor,,
Center,2001,Bogdan,Veronica,Q4397946,Visiting Senior Fellow,,
Center,2001,Bray,Tamara L.,Q349055,Visiting Senior Fellow,,
Center,2001,Casini,Matteo,Q193510,Visiting Senior Fellow,,
Center,2001,Khodza,Elena,Q132783,Visiting Senior Fellow,,
Center,2001,Li,Qing-Quan,Q5613717,Visiting Senior Fellow,,
Center,2001,Marshall,Christopher R.,Q319078,Visiting Senior Fellow,,
Center,2001,Meskimmon,Marsha,Q1434547,Visiting Senior Fellow,,
Center,2001,Miziołek,Jerzy,Q144488,Visiting Senior Fellow,,
Center,2001,Mohanty,Pradeep,Q5248851,Visiting Senior Fellow,,
Center,2001,Roberts,Ann,Q6475861,Visiting Senior Fellow,,
Center,2001,Sharnova,Elena,Q4872,Visiting Senior Fellow,,
Center,2001,Venturi di Este,Mardo,Q727492,Visiting Senior Fellow,,
Center,2001,Allen,Catherine J.,Q432637,Visiting Senior Fellow,,
Center,2001,Chang,Qing,Q127329129,Visiting Senior Fellow,,
Center,2001,Pyle,Cynthia M.,Q60,Visiting Senior Fellow,,
Center,2001,Schieder,Martin,Q253771,Visiting Senior Fellow,,
Center,2001,Blake,Casey N.,Q49088,Senior Fellow,,
Center,2001,Simpson,Marianna Shreve,Q5092,Senior Fellow,,
Center,2001,Talvacchia,Bette,Q49206,Senior Fellow,,
Center,2001,Roque,Georges,Q280413,Senior Fellow,,
Center,2001,Hubert,Hans W.,Q153006,Guest Scholar,,
Center,2001,Smetzer,Megan,Q391028,Predoctoral Fellow,,
Center,2001,Knaap,Antien,Q49210,Predoctoral Fellow,,
Center,2001,Elet,Yvonne,Q49210,Predoctoral Fellow,,
Center,2001,Nevins,Teresa K.,Q1068072,Predoctoral Fellow,checked,
Center,2001,Morshed,Adnan,Q49108,Predoctoral Fellow,checked,
Center,2001,Lippit,Yukio,Q21578,Predoctoral Fellow,checked,
Center,2001,Chua,Kevin,Q168756,Predoctoral Fellow,checked,
Center,2001,Choi,Kyung-hee,Q49210,Predoctoral Fellow,checked,
Center,2001,Ajello Mahler,Guendalina,Q49210,Predoctoral Fellow,checked,
Center,2001,Chung,Francis,Q309350,Predoctoral Travel Fellow,,
Center,2001,Clancy,Brian,Q499451,Predoctoral Travel Fellow,,
Center,2001,Pederson,Amy,Q174710,Predoctoral Travel Fellow,,
Center,2001,Silver,Larry,Q49117,Senior Fellow,,
Center,2001,Spicer,Joaneath,Q210081,Senior Fellow,,
Center,2001,Thurber,T. Barton,Q3140304,Visiting Senior Fellow,,
Center,2001,Gregori,Mina,Q820887,Guest Scholar,,
Center,2001,Merling,Mitchell F.,Q612530,Visiting Senior Fellow,,
Center,2001,Folda,Jaroslav T.,Q192334,Senior Fellow,,
Center,2002,Dube,Wolf-Dieter,Q700216,Professor,,
Center,2002,Kostka,Alexandre,Q253771,Visiting Senior Fellow,,
Center,2002,Maertz,Gregory,Q1138374,Visiting Senior Fellow,,
Center,2002,Pradhan,Sadasiba,Q7408990,Visiting Senior Fellow,,
Center,2002,Marshall,David R.,Q319078,Visiting Senior Fellow,,
Center,2002,Azzi Visentini,Margherita,Q392904,Visiting Senior Fellow,,
Center,2002,Dhombres,Jean,Q273518,Visiting Senior Fellow,,
Center,2002,Ghersi,Lorenzo,Q2307935,Visiting Senior Fellow,,
Center,2002,Kruglov,Alexander,Q132783,Visiting Senior Fellow,,
Center,2002,Loughman,John Anthony,Q1068258,Visiting Senior Fellow,,
Center,2002,Acres,Alfred,Q21578,Senior Fellow,,
Center,2002,Reiss,Sheryl E.,Q49115,Senior Fellow,,
Center,2002,Sicca,Cinzia M.,Q645663,Senior Fellow,,
Center,2002,Yanni,Carla,Q499451,Senior Fellow,,
Center,2002,Tseng,Alice Y.,Q13371,Predoctoral Fellow,,
Center,2002,Prospererti,Leopoldine,Q193727,Predoctoral Fellow,,
Center,2002,O'Neill,Morna,Q49112,Predoctoral Fellow,,
Center,2002,Kantor,Jordan,Q13371,Predoctoral Fellow,,
Center,2002,Waiboer,Adriaan E.,Q49210,Predoctoral Fellow,checked,
Center,2002,Syme,Alison Mairi,Q13371,Predoctoral Fellow,checked,
Center,2002,Lingley,Kate,Q131252,Predoctoral Fellow,checked,
Center,2002,Jiang,Yu,Q235034,Predoctoral Fellow,checked,
Center,2002,Hale,Meredith M.,Q49088,Predoctoral Fellow,checked,
Center,2002,Dubin,Nina L.,Q168756,Predoctoral Fellow,checked,
Center,2002,de Cavi,Sabina,Q49088,Predoctoral Fellow,checked,
Center,2002,Boone,Jobyl,Q1068072,Predoctoral Travel Fellow,,
Center,2002,Egan,Shannon,Q193727,Predoctoral Travel Fellow,,
Center,2002,Jordan,Guy,Q503415,Predoctoral Travel Fellow,,
Center,2002,Lemmey,Karen,Q1024543,Predoctoral Travel Fellow,,
Center,2002,Reynolds,Rebecca,Q131252,Predoctoral Travel Fellow,,
Center,2002,Schoenthal,Rebecca,Q213439,Predoctoral Travel Fellow,,
Center,2002,TeGrotenhuis,Meredith,Q309350,Predoctoral Travel Fellow,,
Center,2002,Vorano,Norman,Q149990,Predoctoral Travel Fellow,,
Center,2002,Elam,Caroline,Q1016639,Professor,checked,
Center,2002,Roccasecca,Pietro,Q338481,Visiting Senior Fellow,,
Center,2002,Woods-Marsden,Joanna,Q174710,Senior Fellow,,
Center,2002,Foster,Hal,Q21578,Senior Fellow,,
Center,2002,Spate,Virginia,Q487556,Visiting Senior Fellow,,
Center,2002,Petrioli Tofani,Annamaria,Q16335227,Guest Scholar,,
Center,2003,Spate,Virginia,Q487556,Professor,,
Center,2003,Leithe-Jasper,Manfred,Q95569,Professor,,
Center,2003,Athanassoglou-Kallmyer,Nina,Q1068072,Visiting Senior Fellow,,
Center,2003,Brown,Thomas J.,Q1024426,Visiting Senior Fellow,,
Center,2003,Guha-Thakurta,Tapati,Q28450523,Visiting Senior Fellow,,
Center,2003,Roaf,Michael,Q55044,Visiting Senior Fellow,,
Center,2003,Scrivano,Paolo,Q180865,Visiting Senior Fellow,,
Center,2003,Doordan,Dennis P.,Q178848,Visiting Senior Fellow,,
Center,2003,Moskowitz,Anita E.,Q969850,Visiting Senior Fellow,,
Center,2003,Alofsin,Anthony,Q49213,Senior Fellow,,
Center,2003,Campbell,C. Jean,Q621043,Senior Fellow,,
Center,2003,Leach,Eleanor Winsor,Q6608367,Senior Fellow,,
Center,2003,Rinne,Katherine Wentworth,Q220,Senior Fellow,,
Center,2003,Torre,Susana,Q60,Senior Fellow,,
Center,2003,Udovički-Selb,Danilo,Q49213,Senior Fellow,,
Center,2003,Walker,Suzanne Jablonski,Q168756,Predoctoral Fellow,,
Center,2003,Yang Teiser,Wei,Q309350,Predoctoral Fellow,,
Center,2003,Powell,Amy,Q13371,Predoctoral Fellow,,
Center,2003,Locke,Alison S.,Q49112,Predoctoral Fellow,,
Center,2003,Higginbotham,Carmenita,Q230492,Predoctoral Fellow,,
Center,2003,Weissman,Terri,Q49088,Predoctoral Fellow,checked,
Center,2003,Valladares,Hérica,Q49088,Predoctoral Fellow,checked,
Center,2003,Prasad,Shilpa,Q193727,Predoctoral Fellow,checked,
Center,2003,Grigor,Talinn,Q49108,Predoctoral Fellow,checked,
Center,2003,West,Ashley,Q49117,Predoctoral Fellow,checked,
Center,2003,Applegate,Heidi,Q49088,Predoctoral Travel Fellow,,
Center,2003,Brownlee,Peter,Q432637,Predoctoral Travel Fellow,,
Center,2003,Dumett,Mari,Q49110,Predoctoral Travel Fellow,,
Center,2003,Fowler,Elizabeth,Q238101,Predoctoral Travel Fellow,,
Center,2003,George,Angela,Q503415,Predoctoral Travel Fellow,,
Center,2003,Glesmann,Amanda,Q41506,Predoctoral Travel Fellow,,
Center,2003,Gollanek,Eric,Q1068072,Predoctoral Travel Fellow,,
Center,2003,Kresser,Katie,Q13371,Predoctoral Travel Fellow,,
Center,2003,Kokole,Stanko,Q15977604,Guest Scholar,,
Center,2003,Bindman,David,Q193196,Visiting Senior Fellow,,
Center,2003,Bruzelius,Caroline,Q168751,Senior Fellow,,
Center,2003,Promey,Sally M.,Q735049,Senior Fellow,,
Center,2004,Alexander,Jonathan J. G.,Q49210,Professor,,
Center,2004,Tuyll van Serooskerken,Carel van,Q474563,Professor,,
Center,2004,Nagel,Alexander,Q180865,Professor,,
Center,2004,Chakravarti,Shyamalkanti,Q1364900,Visiting Senior Fellow,,
Center,2004,Mengin,Christine,Q999763,Visiting Senior Fellow,,
Center,2004,Lingo,Stuart,Q270222,Visiting Senior Fellow,,
Center,2004,Mileaf,Janine,Q1378320,Visiting Senior Fellow,,
Center,2004,Schuyler,David,Q664881,Visiting Senior Fellow,,
Center,2004,Pérez Segura,Javier,Q219694,Visiting Senior Fellow,,
Center,2004,Benedict,Philip,Q49114,Senior Fellow,,
Center,2004,Bryan,Betsy M.,Q193727,Senior Fellow,,
Center,2004,Chapman,H. Perry,Q1068072,Senior Fellow,,
Center,2004,Gordon,Alden,Q1927705,Senior Fellow,,
Center,2004,Niles,Susan,Q1592074,Senior Fellow,,
Center,2004,Lamberini,Daniele,Q820887,Guest Scholar,,
Center,2004,Seaman,Natasha,Q49110,Predoctoral Fellow,,
Center,2004,Roberts,Sean E.,Q230492,Predoctoral Fellow,,
Center,2004,de Souza,Carlos Roberto,Q263064,Predoctoral Fellow,checked,
Center,2004,Pilaski,Katharina,Q263064,Predoctoral Fellow,checked,
Center,2004,Merjian,Ara H.,Q168756,Predoctoral Fellow,checked,
Center,2004,Harwood,John,Q49088,Predoctoral Fellow,checked,
Center,2004,Gordon,Sarah,Q309350,Predoctoral Fellow,checked,
Center,2004,Debreczeny,Karl,Q131252,Predoctoral Fellow,checked,
Center,2004,Kumler,Aden,Q13371,Predoctoral Fellow,checked,
Center,2004,Glass,Robert,Q21578,Predoctoral Fellow,checked,
Center,2004,Chon,Doris,Q174710,Predoctoral Travel Fellow,,
Center,2004,Goodman,Rhonda C.,Q41506,Predoctoral Travel Fellow,,
Center,2004,Kim,Linda,Q168756,Predoctoral Travel Fellow,,
Center,2004,Lafountain,Jason,Q503415,Predoctoral Travel Fellow,,
Center,2004,Marley,Anna O.,Q1068072,Predoctoral Travel Fellow,,
Center,2004,Yoshida,Atsushi,Q777403,Predoctoral Travel Fellow,,
Center,2004,Zuromskis,Catherine,Q149990,Predoctoral Travel Fellow,,
Center,2004,Dombrowski,André,Q168756,Predoctoral Fellow,,
Center,2004,Donohue,A. A.,Q995265,Senior Fellow,,
Center,2004,Waźbiński,Zygmunt,Q1752712,Visiting Senior Fellow,,
Center,2004,Musacchio,Jacqueline Marie,Q2093794,Visiting Senior Fellow,,
Center,2005,Petrioli Tofani,Annamaria,Q16335227,Professor,,
Center,2005,Strehlke,Carl Brandon,Q510324,Professor,,
Center,2005,Bann,Stephen,Q459506,Professor,,
Center,2005,Antoine,Jean-Philippe,Q4027,Visiting Senior Fellow,,
Center,2005,Laurent,Stéphane,Q999763,Visiting Senior Fellow,,
Center,2005,Savinskaya,Liubov,Q4872,Visiting Senior Fellow,,
Center,2005,Campbell,Stephen J.,Q193727,Senior Fellow,,
Center,2005,Mitter,Partha,Q1161297,Senior Fellow,,
Center,2005,Modesti,Paola,Q2905216,Senior Fellow,,
Center,2005,Pericolo,Lorenzo,Q459026,Senior Fellow,,
Center,2005,Ricetti,Lucio,Q748085,Senior Fellow,,
Center,2005,Schiller,Noël,Q230492,Predoctoral Fellow,,
Center,2005,Martin,Meredith,Q13371,Predoctoral Fellow,,
Center,2005,Michailidis,Melanie,Q49108,Predoctoral Fellow,checked,
Center,2005,Mercurio,Janice,Q49117,Predoctoral Fellow,checked,
Center,2005,Kuo,Michelle,Q13371,Predoctoral Fellow,checked,
Center,2005,Buono,Amy J.,Q263064,Predoctoral Fellow,checked,
Center,2005,Molholt,Rebecca M.,Q49088,Predoctoral Fellow,checked,
Center,2005,Alexander,Zynep Çelik,Q49108,Predoctoral Fellow,checked,
Center,2005,Davis,Alexandra,Q49117,Predoctoral Travel Fellow,,
Center,2005,Hannickel,Erica,Q182973,Predoctoral Travel Fellow,,
Center,2005,Lawton,Saadia,Q838330,Predoctoral Travel Fellow,,
Center,2005,McEwen,Abigail,Q49210,Predoctoral Travel Fellow,,
Center,2005,Snider,Stefanie,Q4614,Predoctoral Travel Fellow,,
Center,2005,Ureña,Leslie,Q309350,Predoctoral Travel Fellow,,
Center,2005,Warnock,Molly,Q193727,Predoctoral Fellow,checked,
Center,2005,Mattusch,Carol C.,Q1411222,Senior Fellow,,
Center,2005,Modesti,Paola,Q2905216,Guest Scholar,,
Center,2006,Corn,Wanda M.,Q41506,Professor,,
Center,2006,Boone,Elizabeth Hill,Q1193547,Professor,checked,
Center,2006,Cornelison,Sally J.,Q52413,Visiting Senior Fellow,,
Center,2006,Hemingway,Andrew,Q193196,Visiting Senior Fellow,,
Center,2006,Kahng,Eik,Q210081,Visiting Senior Fellow,,
Center,2006,Ostapkowicz,Joanna,Q980795,Visiting Senior Fellow,,
Center,2006,Street,Richard Steven,Q984597,Visiting Senior Fellow,,
Center,2006,Canby,Sheila R.,Q6373,Visiting Senior Fellow,,
